Left,Right
91,74
4,139
128,135
136,60
88,62
19,61
131,106
123,100
64,33
121,95
11,19
138,20
142,11
125,120
97,92
71,128
109,39
116,111
147,40
5,139
56,92
52,149
126,124
54,87
50,5
30,35
16,65
131,34
145,140
48,139
84,103
27,86
144,59
124,35
26,130
34,29
78,142
54,24
47,17
30,118
118,41
50,131
14,33
43,85
72,113
108,38
45,65
14,143
97,110
141,84
40,29
135,7
87,144
140,1
59,38
27,144
78,55
118,142
37,96
139,62
62,13
97,42
74,123
47,105
13,87
46,87
131,88
58,77
71,53
56,14
91,14
75,143
135,24
48,124
77,122
103,68
112,138
37,130
11,23
54,84
67,127
110,65
40,42
54,114
134,35
48,36
68,84
43,78
43,36
123,70
116,26
78,9
80,123
147,1
114,75
90,31
115,89
27,26
135,23
63,53
89,33
17,126
100,107
43,97
33,103
53,70
130,140
34,11
71,122
143,82
25,56
62,2
142,87
135,75
13,38
117,45
149,65
96,138
149,98
63,145
86,6
22,123
108,125
111,24
39,20
87,78
119,146
126,89
139,105
34,56
89,55
116,7
24,15
65,28
73,23
14,13
86,16
22,1
142,23
78,7
76,134
140,35
72,17
98,27
65,125
24,132
8,28
34,71
68,53
39,135
11,63
105,142
12,144
10,125
69,4
19,52
8,76
50,24
37,46
18,20
136,71
20,134
139,114
132,93
82,108
146,111
49,28
65,31
112,56
110,114
35,129
110,67
118,135
138,28
147,33
144,105
65,81
136,130
9,98
128,66
3,135
10,15
117,18
124,1
28,39
40,61
96,107
127,15
49,106
140,132
30,101
123,143
50,35
20,91
113,23
72,126
108,31
112,148
138,94
119,1
39,106
58,146
24,27
31,94
24,116
106,139
16,112
28,89
114,19
47,85
31,17
102,2
16,18
35,121
130,78
85,60
62,105
106,72
22,138
99,76
19,31
36,4
51,107
42,94
60,32
98,65
42,144
118,22
76,25
4,39
22,101
87,75
30,16
83,109
89,92
32,127
108,7
32,37
22,85
38,143
123,60
12,48
100,1
31,112
1,5
128,98
93,147
96,49
8,23
81,35
16,128
67,54
118,98
125,18
78,39
62,92
25,33
119,127
85,135
118,72
39,66
2,142
24,60
68,77
87,81
47,102
133,142
137,143
83,43
62,75
141,24
55,35
130,4
21,133
16,115
102,57
4,133
132,5
36,32
88,124
16,117
140,23
133,20
4,123
113,102
129,140
1,37
49,124
129,40
118,54
68,25
2,15
85,45
38,112
82,122
127,13
134,143
72,6
50,30
53,135
76,90
49,39
83,107
9,48
145,91
32,99
125,116
79,91
28,139
46,88
60,23
133,102
65,124
99,64
126,50
110,73
48,24
23,80
74,62
51,39
56,62
32,145
5,131
25,67
83,16
133,54
21,110
35,19
89,6
74,86
1,61
53,13
2,81
136,17
96,70
35,83
12,55
98,81
96,26
15,44
141,13
61,117
56,126
64,66
66,90
55,65
106,32
121,10
5,36
13,148
147,39
126,133
63,56
16,21
51,47
102,37
103,150
17,97
7,115
110,133
121,119
30,72
133,67
104,56
91,127
12,27
132,61
39,47
88,128
37,124
46,108
38,57
80,130
22,55
104,72
123,73
29,60
148,137
138,5
147,6
44,119
38,42
85,30
93,104
2,72
29,2
55,91
88,23
40,35
124,114
139,61
100,48
118,95
44,69
5,149
42,120
48,27
38,126
96,121
66,76
108,142
76,32
108,119
148,74
117,128
35,118
41,123
107,55
29,40
112,7
102,92
107,145
74,11
9,34
121,40
134,117
50,108
31,14
15,103
64,40
71,60
79,35
22,86
23,64
13,125
56,93
45,10
89,31
12,91
11,111
70,23
84,16
30,69
122,101
117,55
56,115
31,54
109,142
41,14
12,116
22,108
47,62
13,118
131,61
30,15
45,134
77,25
105,97
129,56
114,28
14,104
113,137
105,85
63,34
74,147
130,45
61,1
51,148
82,81
100,62
131,28
110,123
15,56
84,3
91,149
63,144
95,18
104,45
103,76
74,98
48,15
142,12
65,14
120,113
62,11
10,99
82,141
32,118
105,134
91,44
68,57
114,94
97,102
2,35
144,50
21,111
132,86
37,21
2,23
30,126
129,81
84,68
96,71
37,82
129,142
90,78
44,117
30,29
54,15
137,61
127,33
37,65
79,50
30,94
38,92
20,29
133,72
105,75
71,137
3,142
123,147
127,43
4,140
2,65
15,69
105,139
67,42
36,147
37,22
140,54
138,47
122,18
140,15
65,9
118,115
111,90
17,22
70,67
27,116
93,132
148,107
17,27
7,96
60,132
118,148
102,48
26,42
43,103
138,104
105,8
23,105
138,56
140,21
66,117
17,113
33,106
34,42
24,131
10,72
63,21
134,79
128,138
60,18
143,147
113,107
141,40
106,115
84,109
1,74
37,122
24,106
53,110
145,47
78,121
88,91
132,47
84,136
45,146
121,127
53,146
84,78
27,55
132,81
80,43
58,145
139,14
13,77
63,47
83,28
38,44
22,96
32,149
31,13
24,97
14,23
40,105
112,85
139,52
6,116
5,133
94,115
74,120
9,41
137,60
136,42
114,39
121,80
77,85
92,16
139,51
120,58
56,106
55,52
107,26
137,148
78,109
55,17
100,129
137,87
21,77
55,143
135,129
128,68
66,89
95,84
117,135
24,111
112,116
71,75
25,73
100,137
120,21
33,139
62,149
94,127
31,71
93,81
130,69
36,10
47,45
79,140
34,114
11,105
148,40
33,20
28,6
91,18
17,139
25,137
140,135
95,29
99,83
66,75
120,108
77,5
53,56
137,91
24,95
57,74
38,109
52,56
22,56
12,109
115,12
114,26
49,42
103,62
60,31
74,17
45,125
125,89
135,84
53,128
74,24
91,35
79,125
43,23
125,16
124,77
11,36
88,71
149,15
62,141
41,118
117,100
83,72
96,99
13,70
43,17
80,122
38,47
91,103
146,145
74,80
34,67
3,22
54,70
18,37
112,137
107,131
47,72
127,6
107,11
142,48
10,101
97,11
49,81
56,33
84,110
24,102
39,50
35,134
15,71
45,138
3,60
138,19
82,97
72,5
43,86
42,38
97,114
7,43
149,39
10,16
75,103
127,2
98,26
51,110
21,144
90,24
37,101
86,2
120,20
52,145
15,35
77,46
132,37
1,13
13,46
32,101
9,121
71,55
13,57
38,128
63,64
112,4
100,38
7,17
41,35
24,65
131,119
137,16
96,1
146,72
84,17
1,22
80,103
68,92
33,39
87,79
103,135
125,50
102,133
57,21
93,116
95,140
14,122
3,77
134,49
33,110
77,51
114,34
9,93
102,130
102,150
125,119
143,124
86,107
52,29
95,27
53,78
67,30
49,142
89,47
94,33
110,97
137,124
30,43
115,10
61,92
140,100
103,1
102,90
148,94
5,66
60,145
17,6
27,25
104,73
90,80
124,62
43,76
114,109
104,13
26,4
61,73
17,14
12,57
49,61
110,102
128,118
93,3
88,42
49,65
107,31
75,88
43,81
11,120
9,40
107,16
109,42
74,9
129,10
44,30
34,88
84,90
135,141
53,54
6,53
125,61
16,25
111,29
46,12
142,54
10,19
122,3
136,75
111,79
28,60
124,126
66,7
65,96
57,91
148,26
106,130
69,72
130,48
2,36
143,73
117,103
64,87
57,24
88,25
52,98
88,12
60,144
17,40
146,99
9,148
32,47
73,62
117,138
49,38
68,82
100,122
103,143
113,100
6,119
78,66
68,139
45,107
90,69
104,66
15,19
37,102
140,82
138,82
74,131
100,97
19,93
97,49
50,91
112,8
130,13
132,78
132,6
80,34
105,51
60,33
107,87
77,96
46,66
93,130
132,135
48,143
99,98
34,6
68,129
31,136
38,41
94,74
145,26
89,63
94,8
33,96
59,65
11,29
58,125
55,13
42,128
92,81
13,40
79,84
50,84
92,137
79,111
65,43
3,55
114,86
22,9
113,18
125,38
98,76
56,132
33,28
106,118
139,75
116,61
142,82
102,67
147,47
116,110
23,66
75,52
82,109
124,54
23,4
12,98
79,137
11,54
117,29
138,84
117,89
94,28
83,33
104,75
138,148
32,119
58,62
106,97
68,66
25,78
103,30
99,6
98,127
143,61
87,118
48,47
8,25
23,6
41,105
147,119
134,75
97,142
145,94
68,56
11,6
3,78
133,126
63,4
19,132
59,128
31,43
11,73
25,81
68,94
46,147
10,43
48,65
142,18
106,54
132,131
134,52
36,63
14,48
105,145
43,55
65,26
49,102
32,56
45,54
103,32
87,53
128,96
18,90
89,60
68,83
145,53
126,15
142,86
16,10
91,101
94,142
123,24
144,35
87,97
135,41
133,144
102,19
118,85
21,145
86,146
39,54
127,102
140,32
148,113
76,128
44,122
60,13
100,99
33,126
114,131
39,147
94,88
9,123
116,104
137,138
87,88
132,63
80,20
108,58
96,37
142,97
55,6
9,4
84,96
81,52
30,40
101,132
52,110
110,41
11,16
58,56
106,50
100,84
55,119
57,120
16,133
149,29
25,147
94,4
38,134
149,115
110,3
109,4
101,9
46,146
7,108
145,81
22,136
115,34
16,99
4,125
77,27
54,25
75,61
87,82
52,30
94,138
79,20
112,91
11,45
74,13
36,20
56,128
9,107
148,18
9,142
130,9
41,142
108,103
12,52
58,5
92,126
129,16
54,14
26,110
137,140
27,87
113,69
70,71
27,119
39,136
46,16
60,58
40,5
114,55
105,34
126,51
119,36
142,68
145,25
136,144
129,135
29,57
137,29
76,82
73,31
102,12
11,143
79,124
98,46
58,127
20,147
98,109
52,43
67,86
118,102
64,135
131,136
28,26
9,133
77,6
118,67
143,116
133,35
146,148
66,19
89,67
96,39
22,125
29,38
63,133
59,87
135,148
140,28
142,101
132,115
55,129
90,4
23,27
14,129
126,104
120,92
69,124
115,64
66,77
84,112
10,111
135,22
137,18
102,10
125,62
91,34
31,58
5,15
69,56
27,31
31,93
66,67
119,18
27,105
79,4
39,115
133,26
98,1
59,102
88,47
118,136
65,144
51,6
118,39
84,82
69,139
90,6
110,85
105,54
93,33
59,43
58,141
54,119
47,23
8,21
124,32
75,49
58,22
113,117
121,120
42,129
149,107
119,24
69,41
90,124
64,93
139,147
53,67
52,93
109,108
140,26
13,66
111,35
132,52
84,101
2,112
130,105
67,83
90,143
134,44
114,127
106,141
65,93
34,127
22,62
16,130
92,108
114,27
119,76
7,117
46,38
59,60
85,112
127,67
104,99
102,96
85,58
49,73
145,64
95,117
30,5
122,2
105,55
84,62
10,40
53,89
103,34
65,33
132,14
49,122
137,141
82,96
76,88
1,56
6,27
146,4
108,28
73,115
102,120
65,102
67,135
43,56
146,80
122,31
18,146
47,126
1,96
101,100
2,22
133,103
20,77
97,65
56,88
82,78
27,99
107,72
99,147
26,57
136,44
80,143
69,114
32,88
117,83
56,66
142,84
89,18
148,134
119,38
36,1
45,29
138,132
74,112
52,136
139,128
141,2
109,76
12,46
83,139
33,52
47,44
116,18
106,6
101,8
116,8
88,118
82,124
68,108
45,62
52,48
2,88
93,110
122,52
137,46
112,79
27,57
100,108
34,52
74,139
12,82
120,111
110,52
80,136
15,43
26,135
137,31
24,64
133,98
102,118
130,99
88,92
107,148
63,40
7,9
102,111
17,123
121,75
36,78
122,92
135,134
111,55
104,149
1,131
105,147
57,137
111,133
84,122
74,46
126,3
30,100
124,100
101,72
48,131
87,1
131,114
52,74
95,119
98,22
130,80
88,117
109,15
89,66
123,81
12,125
145,136
79,77
87,28
59,101
89,24
109,107
74,126
16,143
48,110
43,30
111,119
85,73
111,43
70,118
91,134
9,83
13,84
30,17
90,49
66,119
3,9
139,111
96,82
119,100
34,133
127,45
89,133
105,96
3,29
102,54
109,105
2,131
63,137
96,120
67,19
128,92
19,65
97,96
110,118
120,75
16,40
114,95
11,109
84,111
1,134
100,87
41,135
103,3
103,129
57,17
80,49
105,25
91,148
19,148
16,59
87,64
72,133
3,113
77,120
80,138
116,72
19,77
127,64
27,77
68,136
104,2
5,116
146,48
58,11
74,83
4,73
145,54
11,145
1,127
94,93
61,20
2,108
97,128
128,137
32,107
80,50
112,9
73,110
83,89
129,82
132,140
76,28
30,93
32,133
82,118
107,82
70,36
129,31
141,50
121,130
54,75
16,77
25,100
27,120
64,13
24,14
19,123
45,132
94,72
90,88
75,63
21,98
29,97
119,20
76,49
22,44
148,143
128,23
37,69
78,72
18,69
144,47
86,95
134,77
100,134
114,96
120,55
132,102
38,106
31,15
65,99
113,64
101,88
20,93
129,128
62,58
35,71
77,142
147,50
72,57
90,43
64,106
1,100
5,42
48,73
126,68
90,119
4,117
120,101
92,28
67,81
137,142
110,2
8,72
123,35
15,145
114,126
91,128
25,70
34,85
18,22
143,137
106,102
145,2
105,36
115,81
25,71
76,59
35,132
49,118
33,50
54,48
88,132
48,39
33,116
140,27
118,147
74,12
58,48
50,10
100,71
72,88
86,28
67,7
102,20
16,148
33,83
7,60
6,139
67,139
29,104
90,52
106,113
64,15
76,95
15,17
90,91
99,124
107,22
84,128
26,20
1,94
92,24
59,75
24,22
90,2
38,120
90,55
57,47
104,84
10,49
131,58
62,32
76,56
68,6
107,1
147,66
140,122
28,54
15,8
84,5
23,74
4,25
30,137
142,79
16,53
64,98
69,13
8,10
70,30
18,49
43,57
22,16
112,39
11,10
13,132
21,30
14,3
146,134
35,24
1,118
91,24
138,60
8,148
20,12
91,89
131,124
145,71
51,105
122,53
45,56
65,53
25,107
47,135
105,42
112,40
124,110
12,39
149,41
62,113
55,128
34,77
5,126
62,64
34,72
52,79
148,123
51,58
84,44
104,111
50,106
36,136
72,117
35,30
27,38
2,96
56,135
61,14
70,32
86,80
75,67
85,105
35,99
138,103
96,109
1,105
36,137
94,7
61,24
2,125
71,116
59,112
75,4
100,75
43,71
63,73
81,23
67,110
146,123
13,86
3,117
21,53
60,134
93,131
51,122
113,142
10,59
135,116
104,143
112,149
85,14
139,103
109,116
33,34
146,131
71,126
27,101
92,115
31,6
21,73
43,32
65,116
78,1
79,112
37,3
99,11
111,147
123,92
123,3
28,42
39,30
52,146
70,19
118,90
59,79
84,133
137,104
119,67
49,40
117,52
99,140
93,97
94,148
19,17
112,61
19,47
12,77
109,136
81,24
112,131
87,145
44,5
64,150
36,142
73,37
120,39
74,41
27,121
126,106
107,111
65,113
42,131
89,136
109,47
140,41
64,31
36,25
103,29
72,11
41,27
131,132
43,95
26,95
72,85
21,107
69,144
60,111
121,26
109,52
148,58
97,134
22,28
66,34
7,147
120,96
50,42
54,117
5,107
118,107
95,48
50,26
147,99
45,124
97,56
92,95
111,38
94,36
45,135
136,83
70,21
14,80
121,24
113,93
97,145
62,86
127,147
123,39
47,148
121,65
83,81
77,12
6,50
135,50
76,11
116,50
42,126
144,147
82,40
146,88
75,94
59,31
101,5
89,82
55,40
40,37
89,36
75,43
20,117
124,137
145,73
136,110
103,9
7,21
41,94
116,95
40,28
101,73
147,26
108,5
43,124
74,81
56,17
4,12
31,116
74,94
84,46
11,72
90,60
135,6
84,20
134,67
38,22
131,96
35,113
116,121
143,72
118,20
55,108
14,105
15,147
10,8
129,71
79,68
18,61
78,6
103,119
34,102
74,57
68,7
91,11
45,129
113,128
144,36
11,142
96,29
117,130
44,37
100,61
147,42
65,24
72,149
37,19
137,103
54,10
33,148
45,72
125,55
34,24
74,143
120,26
108,131
5,113
89,77
143,67
56,7
64,23
8,42
25,128
38,137
13,137
6,19
70,134
4,126
13,51
135,150
96,125
42,78
60,12
39,46
145,79
56,75
64,118
29,125
29,45
77,111
71,82
20,27
53,34
108,132
78,82
51,59
135,77
8,73
17,9
20,76
142,44
65,7
88,57
110,43
122,17
59,106
39,9
80,81
143,120
61,7
135,76
97,146
140,92
47,14
92,80
67,93
131,60
114,54
85,147
48,91
49,66
103,20
6,68
77,135
89,95
23,33
15,26
76,115
37,77
28,130
74,92
130,75
141,96
120,51
13,49
17,133
84,145
76,123
49,97
57,69
136,92
18,64
37,31
51,3
4,132
122,149
140,88
69,98
128,46
81,33
148,93
16,39
119,51
61,12
133,82
88,147
91,140
103,55
56,30
56,35
1,72
77,107
96,98
65,35
6,99
138,2
122,27
79,98
37,48
71,83
133,5
58,68
94,129
57,50
7,82
137,83
115,71
73,138
94,135
115,75
62,89
67,50
98,20
102,85
97,135
142,149
70,140
26,103
4,101
125,65
55,133
62,106
111,32
35,38
40,129
70,22
43,41
139,41
85,98
9,55
141,92
8,133
34,61
139,19
143,130
144,102
142,33
126,93
4,67
131,67
22,54
102,134
93,91
72,105
7,5
13,25
141,38
104,40
117,35
50,32
123,14
51,13
39,94
66,45
102,140
36,35
67,25
114,47
81,77
121,113
143,2
94,66
32,34
44,34
137,69
15,131
20,15
135,47
33,141
125,43
130,128
87,140
24,133
41,45
93,79
122,72
63,85
66,62
84,143
70,100
25,58
143,101
121,38
14,27
82,30
112,80
65,149
113,104
145,137
137,123
102,114
111,96
105,98
138,39
35,16
141,37
86,136
12,100
149,9
31,85
147,74
115,96
137,75
137,5
90,122
27,125
147,133
127,41
11,18
114,1
136,15
58,60
114,61
19,16
4,53
75,10
96,140
98,25
30,47
103,144
110,34
131,31
87,126
108,1
7,55
14,1
83,9
105,141
83,50
55,122
128,122
102,55
41,84
27,28
6,117
34,131
62,9
26,40
69,89
120,53
36,33
97,117
128,145
133,95
119,15
122,94
109,148
3,90
35,9
50,58
26,91
9,7
75,14
78,36
52,135
129,110
14,37
110,69
73,58
67,2
55,70
88,101
127,4
75,112
119,121
57,75
67,141
100,98
84,91
73,144
141,106
107,67
126,44
39,140
13,63
102,7
21,86
108,40
32,94
146,79
54,94
19,1
144,21
45,85
112,150
5,20
73,47
137,84
113,144
144,18
138,13
53,58
59,21
72,63
82,42
20,50
21,148
14,119
11,78
90,102
47,111
51,112
117,98
80,32
52,112
146,142
49,137
98,105
86,79
113,42
9,74
94,76
81,113
71,99
131,94
80,121
63,10
57,100
16,26
144,58
75,146
66,6
98,104
81,101
41,67
84,18
8,48
15,39
147,114
53,23
125,35
31,142
107,84
115,91
52,66
21,123
69,135
60,86
30,123
53,141
104,67
60,87
135,121
21,49
129,85
15,116
77,125
104,117
133,63
28,1
126,66
29,120
95,115
82,39
1,95
135,4
52,118
139,76
24,12
135,19
136,133
7,146
65,88
24,113
113,1
77,81
76,110
10,7
144,149
25,123
34,39
94,40
45,137
41,99
10,97
70,116
127,38
62,126
95,25
77,23
64,145
68,122
123,138
24,117
97,104
11,134
57,89
10,69
97,66
16,150
34,96
18,58
89,121
16,83
49,109
131,140
146,64
91,108
113,3
120,83
98,36
99,55
137,147
83,76
42,28
83,46
5,92
138,149
71,3
12,108
28,36
39,134
123,130
24,70
6,34
119,104
143,113
92,87
67,10
65,48
29,28
61,55
132,121
63,134
109,51
109,88
129,91
32,130
30,19
139,69
25,130
9,36
61,87
134,40
62,116
106,67
49,96
58,144
134,104
122,81
112,3
92,51
33,13
18,130
134,7
136,134
111,124
43,27
31,65
100,128
112,28
86,7
98,34
135,142
2,106
25,10
4,76
59,77
142,115
46,121
54,137
145,46
143,76
142,116
31,8
39,125
133,48
126,118
66,56
15,84
136,106
46,129
79,121
103,115
7,95
30,8
51,129
64,116
63,29
116,64
129,60
126,138
27,104
71,136
2,95
121,73
113,125
9,56
124,104
79,18
108,16
117,62
91,59
70,101
72,148
70,43
46,97
32,78
128,49
1,147
130,138
134,27
58,16
104,48
45,53
45,51
127,136
119,31
145,134
34,41
130,22
113,21
65,69
127,59
62,40
136,132
113,75
9,117
96,127
123,32
62,6
86,125
39,29
61,62
116,75
109,56
2,49
15,28
107,110
67,51
50,127
106,13
100,43
68,88
19,144
20,49
128,134
5,35
51,11
69,83
52,3
17,145
26,119
143,58
50,103
31,83
123,42
37,115
54,100
5,75
105,59
61,64
137,12
74,68
108,17
132,73
131,11
35,95
41,124
46,11
21,139
75,71
91,60
14,95
31,105
124,128
106,25
111,150
134,70
117,137
67,62
45,75
71,50
5,90
129,51
10,137
5,114
108,21
86,18
88,56
145,40
50,92
62,70
61,97
57,129
99,122
49,90
58,140
98,24
74,60
136,97
13,76
7,37
43,63
67,48
138,143
86,144
84,120
35,84
60,133
118,5
140,101
100,56
134,28
93,133
14,136
35,65
40,81
95,12
41,29
143,149
51,111
60,92
11,102
102,95
87,47
24,61
48,72
116,94
86,84
74,105
112,124
88,139
124,105
46,143
21,82
66,78
78,100
16,95
36,64
56,31
145,30
86,33
29,61
114,17
22,119
22,147
25,45
116,77
73,67
87,14
144,78
73,132
44,115
1,27
144,62
3,54
91,96
112,26
31,134
82,84
144,29
26,29
55,100
40,140
69,20
40,120
35,85
48,17
20,46
106,93
77,133
39,72
142,50
135,124
134,112
2,126
137,53
145,11
134,21
111,126
72,129
114,91
60,135
22,112
119,128
133,132
140,19
111,19
71,127
99,111
7,116
84,105
76,55
92,3
37,112
94,22
2,101
55,64
112,46
111,116
107,15
141,61
81,20
120,89
140,134
102,148
93,54
54,88
33,119
16,129
30,124
111,39
100,83
7,106
99,127
31,122
93,36
108,99
37,24
17,47
18,33
41,120
94,139
7,127
133,56
90,97
106,77
55,124
38,118
130,113
87,35
84,139
44,78
69,37
95,64
149,79
22,29
44,102
84,99
145,102
82,93
116,51
118,64
39,141
57,27
136,21
44,71
58,92
122,107
90,116
78,18
76,78
123,8
147,140
5,117
59,45
114,23
94,144
24,68
106,33
146,108
70,40
119,134
61,43
51,36
5,19
39,143
2,119
146,10
146,91
89,110
3,106
143,36
117,67
79,94
122,38
134,110
100,123
60,65
102,89
64,97
130,67
25,22
31,147
90,84
134,22
21,78
95,41
131,126
79,61
5,123
42,40
111,110
62,46
62,16
39,107
103,130
6,9
31,18
93,21
84,87
11,70
11,89
90,139
29,1
105,18
138,73
25,12
89,101
18,3
91,3
105,27
14,100
65,68
39,4
78,91
52,36
119,142
42,75
100,9
123,69
107,88
128,115
35,48
80,141
99,86
89,116
97,78
4,48
12,131
55,141
98,75
42,9
32,72
131,113
57,122
125,71
18,99
88,130
103,36
144,100
99,141
28,120
22,58
146,75
29,82
115,13
45,24
140,144
86,121
38,85
32,53
11,13
138,35
145,78
89,130
23,144
131,101
81,63
99,36
74,22
12,58
148,4
62,97
149,102
106,40
63,142
47,20
84,38
88,63
72,66
9,71
6,104
20,122
146,89
78,147
128,44
107,147
2,4
125,79
84,49
111,4
82,99
120,146
54,132
68,124
50,96
18,2
65,141
104,138
7,92
45,120
76,146
23,128
35,39
20,35
140,129
105,60
103,82
97,130
94,23
58,18
45,37
34,146
11,80
134,148
52,92
80,51
102,79
81,6
22,99
32,22
114,22
84,23
138,44
12,136
148,60
109,43
128,53
123,83
79,133
124,27
135,65
121,51
54,76
124,139
57,6
44,73
118,28
10,132
14,86
104,79
48,35
148,117
113,99
38,50
11,118
100,16
90,26
99,34
30,80
26,104
15,90
54,40
68,48
110,131
80,6
134,11
92,141
130,129
41,97
115,53
58,21
84,58
60,80
78,5
16,122
67,76
10,123
138,27
130,10
66,106
101,104
84,114
118,123
4,63
86,133
119,112
141,26
57,76
97,76
107,13
99,74
21,114
80,55
73,30
76,54
37,94
79,64
138,18
120,68
117,40
125,5
13,4
69,18
60,99
98,74
114,83
139,36
73,116
94,145
35,22
16,93
112,64
67,84
106,107
80,25
49,60
63,61
49,74
36,121
69,80
96,66
4,66
52,69
93,30
107,99
59,17
39,113
67,1
42,55
57,141
122,64
106,70
74,59
90,112
128,136
143,144
103,138
2,122
130,96
80,68
134,6
38,82
37,127
52,40
11,3
87,113
8,121
146,36
120,5
88,3
121,53
77,113
93,98
17,135
84,15
76,105
32,131
87,115
129,7
16,41
83,69
39,71
131,65
119,136
10,13
119,2
76,70
105,127
116,92
135,16
10,41
130,72
106,41
7,128
115,117
115,113
135,102
21,122
37,71
140,131
90,56
125,103
145,72
45,68
101,76
136,26
56,10
94,46
86,143
116,33
65,111
38,36
97,35
74,133
132,36
11,131
32,125
145,120
81,55
114,53
60,125
122,133
104,20
10,86
83,5
67,18
3,127
41,85
55,114
90,82
107,61
146,33
123,37
25,72
39,105
100,22
55,132
39,91
38,59
84,94
22,82
52,71
59,15
145,45
97,85
64,149
92,107
121,103
27,64
68,62
142,36
130,23
118,105
55,73
149,63
81,74
110,107
124,115
16,104
93,145
134,23
25,99
125,32
48,128
118,71
99,3
60,149
75,124
107,12
113,96
145,16
56,81
54,142
68,36
114,92
106,112
137,33
87,138
125,29
92,110
12,5
62,1
82,146
140,98
45,145
15,132
86,105
58,7
26,86
97,40
105,77
118,9
85,88
33,133
137,13
17,147
77,137
118,37
2,48
89,75
65,136
61,18
73,104
28,56
60,117
36,60
33,37
23,57
37,61
26,117
94,105
85,118
72,20
140,6
121,96
23,65
146,18
24,7
141,43
62,35
90,64
1,76
1,124
1,87
1,129
1,29
1,36
1,150
1,142
1,82
1,42
1,121
1,33
1,97
1,2
1,16
1,116
1,47
1,26
1,51
1,132
1,138
1,110
1,70
1,122
1,109
1,14
1,28
1,75
1,17
1,141
1,114
1,21
1,39
1,144
1,90
1,89
1,48
1,12
1,149
1,120
1,73
1,106
1,44
1,49
1,11
1,99
1,59
1,85
1,135
1,50
