Left,Right
21,1145
132,1542
4,248
126,415
48,651
4,1496
107,1494
131,811
24,1640
33,1381
55,459
114,266
89,1477
82,1094
43,258
17,1221
126,1155
134,932
52,304
15,570
103,722
36,1056
141,721
103,293
62,586
20,1004
52,1107
140,1635
111,1143
125,1575
27,1038
113,237
7,1617
6,536
117,849
3,944
103,335
56,773
33,175
103,1463
120,1235
65,550
71,1231
16,592
122,1525
47,799
145,666
24,1413
65,495
53,482
33,345
5,1174
141,1444
67,1600
12,787
89,703
4,605
45,1062
86,1400
27,610
142,1120
3,1597
114,196
23,187
82,490
31,1396
14,320
49,787
108,989
78,847
136,875
65,1025
70,1329
92,1403
129,685
133,484
134,1405
139,745
82,1089
43,482
81,1531
90,734
50,1032
98,220
106,214
65,1010
16,425
124,1563
22,527
102,781
69,1478
39,376
73,519
88,569
129,1519
1,1266
60,219
130,567
58,972
143,1355
114,1149
96,1278
23,1605
132,1294
46,500
52,1325
100,1580
89,1248
74,464
31,1082
6,814
128,1300
139,521
44,204
114,268
21,779
45,1006
91,1515
61,623
124,1537
139,155
111,828
112,418
105,521
131,298
103,1640
46,680
38,1581
26,1320
62,1551
125,1367
12,745
45,927
82,347
145,1605
60,1426
103,825
120,958
4,1339
91,468
15,635
103,494
17,1092
36,560
18,1526
132,1253
7,434
88,1289
5,151
39,451
99,1186
60,1480
125,1419
99,218
50,1399
108,1333
14,220
29,603
104,672
29,500
68,352
117,691
131,823
105,395
67,1110
87,1412
59,1615
46,1238
66,1405
143,571
105,1496
41,204
8,498
136,311
33,1381
132,1199
75,1414
19,440
71,1127
7,1504
43,1304
61,963
55,836
18,619
122,903
135,1114
115,844
98,1229
32,1530
36,503
20,339
129,564
79,1570
30,796
65,1360
101,534
128,1232
32,1389
132,375
124,1320
84,299
75,670
3,266
44,1117
92,674
138,1093
13,979
113,845
129,185
70,789
69,707
48,477
2,1219
39,273
29,1238
132,1406
30,1390
4,907
106,1225
113,1232
28,1577
100,1352
7,772
6,521
71,536
53,179
40,1589
38,1574
97,227
138,761
119,1440
126,1252
79,805
92,254
21,649
36,875
128,1156
37,1261
18,1249
48,376
33,167
95,1216
91,916
122,1120
147,1470
76,581
58,219
122,907
145,919
69,1329
145,1093
33,765
49,214
9,185
99,1070
81,1489
113,744
131,352
89,342
4,1545
24,1495
66,484
21,935
48,1286
41,1111
97,757
128,561
87,974
16,863
53,352
40,1548
135,1256
91,460
86,1422
57,1458
27,1284
93,1084
51,1601
25,427
85,1152
99,613
88,492
35,1353
99,317
33,759
15,940
57,1642
141,1289
50,251
55,1583
8,561
28,1350
52,934
92,359
72,496
59,386
121,1609
51,1087
36,657
79,510
77,1043
119,1194
82,500
94,1218
89,328
27,874
137,361
64,666
54,965
133,225
49,239
116,1085
11,481
91,231
23,1629
143,822
136,964
143,640
47,1206
50,987
146,1434
131,1389
57,472
107,1008
136,488
105,1349
141,437
67,479
105,390
74,1348
27,1271
109,883
135,368
13,1361
21,510
136,1084
16,1590
91,600
65,1618
83,1531
120,957
145,483
11,1266
7,376
73,756
62,1031
79,1157
1,733
71,435
40,1542
90,882
14,853
49,1528
104,964
87,780
59,1244
11,735
102,1580
91,203
85,387
61,1107
98,1512
13,1385
105,1207
48,337
128,1258
68,997
50,1488
8,1482
45,853
17,1273
2,163
10,1149
96,968
20,779
40,511
52,423
79,767
35,697
16,613
109,549
124,1187
136,1014
10,1091
52,1405
80,413
2,1591
63,1497
22,538
2,855
87,1226
118,1134
136,1345
40,296
59,780
30,837
122,807
142,1175
143,1622
100,1269
111,1158
9,1323
73,981
65,1640
112,1581
36,488
2,748
80,1104
138,1333
121,1385
46,1638
27,244
103,1251
43,842
119,381
129,1549
23,1583
111,680
48,560
56,938
35,1109
42,519
33,1244
141,1353
121,1018
122,744
99,423
107,263
56,171
45,1266
78,882
89,286
121,1498
94,1177
144,304
140,655
83,1546
98,1176
131,944
5,934
104,175
100,691
103,799
71,1055
29,1619
59,1226
57,1389
114,527
99,835
133,302
52,1617
72,1444
52,555
22,1484
127,1543
32,793
143,490
61,568
103,1430
79,498
18,1011
74,989
56,1481
121,302
41,1029
120,1622
52,1527
146,527
63,1438
55,995
67,1623
146,950
146,1273
46,198
56,1294
62,1118
32,1066
32,905
3,759
27,890
52,1137
23,278
106,1232
37,615
14,685
1,177
83,301
14,391
128,1448
92,604
67,495
136,1445
143,348
1,458
7,1210
113,978
59,1466
98,1476
129,465
108,1510
121,155
41,1472
57,1272
63,196
9,215
16,1333
57,487
76,287
100,752
102,265
29,406
16,632
105,354
124,645
72,1573
134,945
69,1398
120,225
18,1322
65,1519
59,332
52,441
69,669
38,737
90,947
144,1013
26,675
138,1272
89,1517
132,676
83,963
47,386
110,1027
46,465
30,413
35,786
145,447
117,842
43,1015
2,1248
42,366
7,372
73,607
7,801
19,807
110,1585
77,545
45,1645
30,664
67,375
63,885
58,476
120,300
149,396
65,1070
116,1280
105,322
138,1625
104,572
138,1528
74,1340
66,936
8,1094
54,975
11,1043
8,1252
28,974
95,1384
29,1571
39,579
108,998
132,713
10,347
54,782
133,1091
89,908
46,969
137,1131
133,857
123,515
34,864
144,1030
65,920
96,1437
69,1304
140,521
136,350
9,657
143,1188
108,524
9,1366
139,1554
120,469
36,1051
98,1268
127,1631
54,940
63,1003
58,757
32,1325
131,1268
135,814
19,1158
83,1152
87,283
22,1370
39,1575
30,1489
66,425
148,902
115,1113
53,328
9,1282
54,754
90,1400
141,1156
51,1433
98,1308
135,493
88,499
14,1364
80,832
111,457
87,1577
68,1127
72,651
46,710
65,269
137,442
118,1060
41,693
112,764
87,1511
134,1089
39,701
8,614
67,916
2,890
95,564
36,990
19,728
139,352
125,588
33,1643
25,1326
111,1312
55,729
95,486
27,1465
77,1089
133,1157
6,1095
132,1066
142,1254
32,321
119,927
14,498
22,1479
145,1337
6,493
70,1224
12,1107
36,392
50,428
6,1214
72,917
81,1210
20,157
134,269
112,1219
70,677
140,1314
133,1590
67,1262
57,323
109,316
65,681
122,1555
45,896
18,510
69,1070
129,653
94,1088
101,1115
22,1515
71,153
145,195
76,465
102,656
34,453
132,297
107,1374
33,555
93,851
91,554
107,680
20,449
34,735
9,969
15,306
136,564
99,1488
88,356
12,1186
29,831
37,1244
23,1209
147,160
114,406
106,1274
44,312
32,250
37,1587
59,169
38,616
71,1594
4,1141
3,243
52,505
8,161
10,1340
103,884
89,600
94,1266
108,913
121,1331
124,1128
128,286
129,1420
66,1559
98,608
144,280
45,460
48,791
146,467
12,202
17,1473
87,593
139,1291
20,1341
75,200
90,1633
57,1367
67,1140
45,363
67,1291
83,1460
2,956
52,955
22,1295
49,1214
111,366
121,1239
145,941
122,1366
55,394
31,1524
64,246
73,1077
116,693
78,1563
28,1003
128,1470
30,619
10,156
31,457
29,1427
117,807
67,947
54,276
43,298
22,952
124,542
44,1451
144,1208
129,1420
52,745
80,409
123,1459
31,885
105,1216
31,319
132,1572
109,395
8,322
128,607
56,283
98,891
118,535
41,878
105,495
101,1485
82,504
147,739
139,1547
94,683
111,1598
90,746
48,879
131,1439
53,1458
1,465
142,504
70,1315
63,512
82,1614
44,1064
48,523
79,1571
44,1031
2,238
10,1222
83,1285
70,266
106,812
130,1273
16,797
36,425
93,586
27,721
49,1098
62,1385
83,1434
95,729
80,556
26,824
19,1103
69,1609
87,661
92,201
38,408
18,1639
98,1325
89,766
107,322
137,920
130,359
36,633
66,784
132,1277
148,716
24,675
80,1371
73,718
20,1471
20,749
54,262
60,1139
80,196
19,1599
90,555
45,1009
29,1225
28,251
67,597
24,1053
39,183
136,740
2,198
8,1284
33,1545
94,1480
29,1142
145,427
111,1328
65,1255
56,738
137,1617
100,1154
102,377
99,911
41,434
44,1352
120,174
143,910
40,875
6,230
34,1205
121,680
8,720
81,1611
109,872
103,586
72,1496
44,1100
115,446
129,936
62,288
124,787
84,627
60,1220
19,470
7,928
7,1560
59,1229
56,1217
69,616
89,175
28,445
136,202
73,1045
9,351
62,1629
93,197
61,755
34,1171
16,1101
136,1050
61,324
92,956
123,721
140,1492
61,1436
114,717
80,1415
147,238
23,1540
25,778
63,1222
64,1230
33,1112
5,193
35,196
3,1276
4,1455
108,1485
23,219
110,1589
143,1114
62,175
56,1130
39,1098
88,1303
76,788
113,1086
56,373
112,1107
50,160
94,852
123,795
38,151
36,1086
99,1372
41,1253
93,151
54,1014
34,187
14,1302
69,823
49,1536
62,574
98,316
119,421
26,478
60,1481
5,944
50,436
22,1495
14,1015
70,1389
86,577
19,575
33,1534
144,1270
40,1057
92,1463
2,459
132,983
14,1433
28,1454
50,181
74,1596
41,669
5,669
125,1013
1,367
52,644
71,1568
108,1143
93,1608
84,1367
140,466
33,237
46,437
70,1510
45,1438
38,1091
132,689
88,1569
21,359
90,1442
42,1503
97,1529
149,1610
35,1509
92,221
119,1352
82,1571
88,215
32,1016
40,346
21,1575
88,1558
91,198
47,475
16,357
81,853
103,645
32,1623
40,334
75,1545
77,1074
42,1595
15,1328
121,1290
3,1580
101,530
74,1435
82,911
112,1192
109,1123
90,1112
126,529
88,362
69,366
72,1634
145,1427
145,192
104,1244
29,608
82,1092
65,1429
132,1573
75,418
22,1633
136,1471
111,981
72,258
26,1541
83,1359
57,1344
43,719
124,314
121,1459
67,544
78,499
31,979
107,1111
88,1105
18,934
146,971
42,1031
47,1056
113,1152
2,1243
109,630
48,886
82,1023
94,645
32,216
12,860
57,484
49,1084
58,672
36,707
35,289
2,1213
122,1051
54,476
84,1069
147,1526
138,1230
89,255
62,1248
24,1239
53,190
55,948
118,608
92,436
128,456
22,310
17,1152
50,372
32,1349
6,1226
83,1466
101,666
104,1507
101,1101
115,1057
102,218
45,604
64,246
139,1000
148,420
62,404
147,629
20,836
114,1558
14,1073
50,875
12,1621
35,1519
144,846
119,752
105,638
123,1075
96,446
31,313
7,212
95,371
16,250
62,426
74,1040
18,1105
23,1497
104,1028
11,709
92,1572
14,778
120,971
37,720
137,1288
53,759
129,1228
47,1309
123,1387
30,536
24,191
15,395
97,1505
60,383
132,961
92,1283
38,912
36,1612
7,810
111,653
53,1338
73,364
106,612
9,686
13,1290
97,480
50,536
136,239
91,1415
15,854
51,1255
66,606
86,1213
33,1016
57,1555
68,232
34,213
30,382
103,674
33,899
22,1175
104,377
140,996
130,805
7,1415
19,1625
77,1014
8,370
75,687
79,1251
131,1333
4,995
76,1462
95,838
113,430
116,960
28,759
30,514
93,487
108,793
70,1141
100,353
1,669
28,386
2,803
15,962
57,882
93,784
38,216
84,684
38,1201
66,385
30,330
144,1021
117,596
70,1372
109,1028
2,1293
145,707
43,460
91,1450
135,394
33,702
78,896
67,525
143,1329
147,390
16,701
55,395
71,1232
86,281
67,1595
82,999
51,894
42,756
54,1234
49,1414
67,824
11,1108
61,810
143,265
118,616
91,274
30,691
66,707
138,589
19,693
22,1454
135,410
146,335
99,1011
88,388
68,350
12,336
45,670
93,239
9,1051
149,910
59,389
112,656
122,1154
11,412
59,365
114,1078
83,592
120,630
145,955
147,1417
142,966
119,413
96,968
108,225
34,212
109,1043
141,1526
6,1590
81,760
2,1581
27,1038
124,1410
47,272
90,1486
68,242
117,840
17,1144
139,464
24,811
138,364
79,1608
47,1137
88,853
57,762
15,1206
101,310
51,774
132,180
34,1396
111,1034
99,528
101,1312
14,1050
76,592
64,719
73,1213
7,1023
49,1097
110,596
79,455
131,622
89,848
11,1571
106,1330
64,730
11,1482
110,635
93,554
135,770
26,1063
28,182
144,626
94,520
9,1365
75,680
104,916
97,1104
124,1384
46,545
97,1579
138,238
104,1302
56,1620
84,1506
28,1229
30,681
109,1345
11,900
19,1071
75,952
40,1597
115,1347
136,924
1,481
109,1062
89,1081
62,356
136,844
22,1472
29,759
96,344
54,1180
6,183
123,1246
33,428
42,1238
9,1465
1,1251
100,802
106,535
57,321
100,780
68,205
55,1101
57,801
32,1346
146,593
16,887
47,908
60,1119
38,598
95,716
2,172
99,1518
59,1265
132,653
28,1392
137,1199
51,1464
104,174
98,510
10,277
99,448
82,691
146,1392
135,484
122,1499
20,411
138,1218
38,1202
125,172
92,1640
101,997
37,1647
58,872
29,990
50,1558
24,507
65,419
10,1140
92,660
101,1367
5,773
40,605
109,293
127,902
120,1017
40,588
127,249
148,1354
145,490
11,1264
128,898
120,1387
68,439
90,661
55,1633
60,1630
10,1025
135,608
33,1642
126,451
107,992
136,1311
97,1144
31,930
135,674
47,1024
93,846
27,741
86,1166
144,384
148,731
120,271
136,1175
109,1499
35,1587
125,271
130,658
76,1294
117,1034
62,955
56,902
79,507
21,952
72,1074
86,1554
74,437
105,413
121,1411
125,582
80,979
37,205
52,153
24,1334
91,178
52,1397
112,1546
99,152
48,688
10,1220
42,1123
40,1206
136,1374
121,736
88,660
29,998
24,626
46,1286
5,624
131,383
43,741
11,675
35,992
145,1582
79,372
59,1550
130,1571
73,290
49,265
58,383
132,860
119,598
18,574
17,1100
61,594
148,1574
87,840
84,1454
139,719
62,1206
110,759
66,194
33,174
10,1342
23,928
63,897
118,1542
116,627
116,517
98,1183
107,1318
82,232
146,606
7,1206
5,738
69,1548
118,1553
76,1567
83,1303
106,918
106,368
18,1224
49,1097
136,189
92,1044
23,639
137,453
32,1298
130,996
42,413
130,1326
17,1557
93,411
103,1591
114,568
116,1612
10,1176
99,605
134,1426
147,962
38,260
26,678
56,1037
73,1602
25,960
50,456
28,1397
6,900
65,1472
129,709
59,1618
76,834
59,1130
113,1129
70,346
129,316
22,1521
45,1240
34,1233
74,584
105,546
48,208
51,457
101,1636
75,525
69,597
61,443
120,984
130,1258
2,1013
133,600
62,1283
145,203
115,871
36,481
85,1364
107,1573
89,1153
75,606
96,242
6,1114
22,218
31,1469
113,970
98,1211
81,301
8,1063
69,488
90,939
97,1318
6,1565
129,1259
31,1152
41,869
29,746
46,1108
16,790
38,528
73,719
41,1403
74,787
55,1248
118,515
120,823
119,489
51,1208
47,1599
4,185
62,481
55,348
53,499
138,1554
21,709
98,1371
82,1400
81,1058
115,204
130,790
49,1129
6,316
123,1142
138,730
143,921
145,716
117,285
97,292
36,584
1,1443
71,1554
55,817
45,1100
1,1202
66,1414
149,478
56,213
58,1039
56,1519
85,1540
71,732
148,651
12,167
22,351
145,1345
149,387
105,433
126,696
118,691
85,557
91,871
56,1056
107,796
11,1212
102,999
51,192
130,1407
20,764
103,1348
22,915
129,901
77,296
55,888
35,1485
5,1645
66,1356
41,1573
51,1424
92,467
147,839
112,961
12,810
31,1317
8,453
46,1509
100,1326
83,1131
59,848
4,705
26,1368
118,1349
70,167
17,1159
128,996
66,680
58,1582
28,912
40,920
55,1443
147,1232
136,1572
9,624
53,676
64,1395
41,1435
46,559
65,1368
69,194
22,542
106,1242
144,467
48,889
8,189
11,776
131,1218
42,731
14,386
56,611
92,1199
148,1446
40,1636
105,426
7,511
89,664
79,1365
45,320
128,648
141,1267
39,930
19,1280
77,1098
68,1575
81,627
38,1082
115,721
9,757
39,577
9,1583
36,1608
141,1590
83,229
64,1465
51,1566
51,1254
120,1635
117,1517
116,778
148,515
6,1623
105,1355
32,1446
53,674
9,290
105,1621
87,970
130,1532
76,502
121,206
113,1092
83,239
114,813
77,443
101,402
109,591
86,1559
140,278
90,1331
53,762
102,1593
145,804
123,691
141,1152
27,1311
42,386
83,987
60,989
39,700
77,1265
128,1574
37,1365
55,866
123,1532
103,404
128,163
73,1480
76,1082
120,1603
137,774
134,1008
6,1065
96,462
82,727
70,1296
9,291
111,1396
120,1508
120,799
53,593
30,511
13,982
18,560
90,546
86,901
146,826
66,956
107,723
6,765
61,1040
12,1010
58,887
103,182
112,723
112,384
41,912
39,284
64,823
23,1101
144,623
108,1038
60,493
6,1156
116,1302
26,1517
16,727
138,366
149,1559
106,1003
48,529
54,1362
68,641
64,1106
34,351
107,1263
90,933
149,239
14,1142
20,1537
119,673
9,608
77,1129
59,1402
97,1372
67,922
17,1594
87,1163
22,308
89,1553
77,1266
114,1135
9,670
74,624
108,456
128,166
18,1309
77,341
147,333
137,1036
40,596
54,300
109,1555
114,1044
15,1513
102,1158
63,658
124,1208
61,323
9,684
21,649
35,888
60,1517
65,1028
63,458
105,1641
149,1091
67,558
72,1608
10,1425
68,405
60,1625
66,1641
69,896
144,1058
100,1187
32,1595
101,1113
66,922
128,907
78,1420
50,1419
109,572
131,377
91,652
117,1587
101,1642
80,402
12,345
106,1558
110,334
76,719
109,1572
19,569
30,521
113,968
76,1540
84,323
1,1359
5,875
17,472
28,894
116,312
70,1439
120,205
117,307
121,432
10,1084
129,1226
62,247
97,271
92,1042
50,1025
52,1594
82,1066
77,162
13,752
56,481
65,727
81,317
113,1102
49,1302
39,1155
138,1181
131,841
63,626
84,631
114,828
43,1200
89,975
66,1243
75,1233
130,971
103,786
104,1621
104,1207
90,1195
24,1371
5,1018
132,1303
93,306
91,736
115,729
105,1167
111,1512
132,1030
140,501
107,990
101,1387
23,1031
64,465
110,238
120,1265
146,164
47,1278
118,614
146,640
48,291
72,1540
26,636
124,314
139,856
103,460
143,1223
29,1333
69,581
89,1211
2,1429
14,469
142,600
132,552
126,717
77,528
102,783
100,1457
24,968
79,1411
25,638
89,740
149,488
107,1152
5,1485
96,562
135,713
45,805
126,1448
19,1198
133,330
46,187
79,483
107,633
81,732
49,344
50,1457
85,959
129,1173
104,1050
67,523
29,1130
63,532
16,1132
112,1051
43,1167
91,656
65,580
120,1453
130,1379
130,468
12,349
41,1009
25,1188
50,410
126,1092
89,976
42,1177
72,1422
145,1159
21,171
106,1093
86,256
94,863
21,1627
53,652
18,669
125,405
43,863
145,1136
28,1234
56,266
89,819
130,522
20,1230
64,606
92,909
94,1428
129,889
75,290
130,896
8,493
35,1151
43,1617
14,588
46,211
43,1109
45,1211
129,290
114,341
60,174
82,583
129,898
31,246
112,1514
53,1390
11,314
81,1137
61,1500
40,672
16,633
91,1501
58,840
130,1506
106,675
144,1079
19,1614
86,444
51,243
88,489
110,423
83,420
30,769
21,1624
109,485
23,356
102,530
121,681
45,299
10,1573
135,504
147,377
47,1188
17,876
37,1195
66,1374
136,866
98,836
17,841
119,1529
34,811
23,1389
148,611
129,1434
126,1358
95,1146
77,533
141,1545
4,689
50,476
39,295
118,731
20,454
119,1423
88,439
25,744
118,1276
46,842
84,1549
8,223
148,842
15,836
17,944
39,327
3,375
93,1409
37,1292
58,1471
117,925
59,156
111,258
141,1230
107,890
67,912
54,485
116,520
61,1306
97,375
13,936
90,1461
17,1211
96,476
138,361
124,177
91,579
97,753
14,612
101,320
119,721
138,1512
130,802
4,447
116,994
80,1587
62,328
85,1102
111,385
115,648
31,747
58,556
26,430
19,533
137,1348
57,1191
125,1104
22,678
109,826
116,506
57,564
140,1444
1,1278
10,708
3,1447
21,672
31,590
3,1497
149,653
5,162
142,806
142,1272
84,541
51,761
144,1130
117,535
116,1166
79,577
89,195
105,1390
87,230
132,1489
6,294
22,231
50,1441
103,1587
64,926
90,413
120,1612
77,1198
48,1447
23,714
6,1614
74,227
41,282
64,160
86,930
93,889
100,1351
96,589
62,452
124,901
30,635
141,1000
56,423
110,398
28,837
54,1273
50,650
82,1033
15,1251
113,837
55,1631
136,379
55,1559
35,265
63,1585
47,1391
58,877
2,533
136,338
97,574
16,1328
106,615
63,1543
102,1642
6,1521
7,443
81,913
140,515
7,1276
4,381
5,297
118,467
97,457
81,915
75,1526
86,1004
146,1064
118,1608
13,581
19,817
99,218
137,835
140,1136
121,390
123,1379
13,593
17,879
92,330
26,1081
27,419
112,300
106,936
103,668
64,1330
46,1538
2,870
111,1224
31,985
107,357
15,267
21,402
71,968
16,482
85,266
61,1241
106,1240
145,1261
1,1198
10,518
10,623
17,501
65,1138
25,409
87,1522
75,343
2,1325
90,503
66,1386
107,1220
75,1018
121,316
28,640
31,261
57,297
140,897
48,1602
107,982
107,1175
122,800
80,293
62,1569
103,1553
122,1618
77,1285
57,1003
10,1462
31,1067
63,861
43,952
105,1304
125,183
31,1314
33,225
115,339
111,755
26,331
28,222
28,1308
51,726
101,1562
47,1293
34,590
123,318
15,1208
116,1581
78,1544
105,478
100,974
65,1344
97,420
44,781
76,1276
49,1343
21,800
57,1390
65,931
58,1425
40,1591
38,1202
104,923
101,1603
118,1510
109,1468
49,1073
117,618
105,973
76,1194
18,327
35,728
38,1603
72,1636
35,650
70,445
85,602
23,864
116,1523
46,215
63,960
36,893
142,1637
127,1419
74,347
90,532
133,620
68,1087
62,1615
104,1366
79,1415
20,460
92,1083
94,1642
54,469
96,195
10,895
58,1418
149,988
51,1633
103,1257
2,1552
77,1185
35,308
62,1106
54,1449
135,1202
64,774
61,406
23,1198
89,1021
83,1557
133,1179
104,1073
60,852
54,1641
48,1348
69,1192
13,1544
113,349
89,1236
93,916
101,203
123,748
103,554
59,1112
149,954
41,986
55,160
80,513
66,383
77,1379
135,801
38,1363
48,718
139,1406
132,1451
134,1602
5,511
133,1057
138,726
75,550
70,929
35,1052
43,1390
59,1511
41,1443
83,741
101,283
10,1260
19,1008
123,1580
43,603
8,488
111,792
61,1401
98,256
64,1009
69,1253
18,449
113,1258
42,737
82,262
124,1195
119,388
97,1452
56,1549
120,1055
38,225
17,223
93,1163
22,316
27,317
134,1552
87,620
79,1553
27,825
51,1423
114,444
119,1232
88,214
132,1461
85,1247
142,919
82,1484
3,1033
124,519
17,1087
72,1047
2,511
82,1297
137,1501
80,1255
31,950
140,503
45,294
97,471
139,454
109,1269
47,1616
1,1134
22,262
70,910
122,1510
95,561
91,327
1,375
47,1597
7,1460
133,694
41,393
82,509
90,787
130,1059
27,1495
149,623
68,268
95,1416
46,1100
104,1376
32,1341
3,251
134,201
103,197
97,1387
126,847
144,764
95,423
45,632
20,409
1,1574
67,1289
35,296
125,889
138,839
13,306
90,1164
138,1556
14,574
92,1390
143,1307
1,749
113,925
28,362
39,411
119,683
74,864
11,1621
43,862
20,949
79,765
94,1041
145,907
80,1277
7,712
88,808
149,1082
106,500
120,328
121,1013
27,435
138,1524
99,1060
142,1165
119,503
102,1548
147,634
126,1127
130,871
87,322
140,1014
5,1060
76,990
29,804
126,970
64,1305
21,297
34,355
93,517
120,966
24,825
111,269
134,947
40,700
9,1159
109,1537
61,757
17,1342
60,366
131,1557
117,1571
35,1539
124,373
96,565
127,1466
45,245
41,1635
109,1475
148,1153
60,495
110,1592
83,1531
149,894
128,408
123,1629
1,1363
43,201
117,1013
98,1649
3,1606
130,902
100,223
146,1520
40,311
127,1133
76,962
65,596
97,614
2,1165
109,1317
55,1157
19,684
84,632
120,316
57,821
28,702
34,491
122,1367
6,948
83,543
98,758
104,542
107,385
125,423
83,1519
91,878
1,246
23,1124
82,338
25,615
102,1291
88,236
10,1035
84,872
27,1321
80,321
96,310
128,285
50,716
65,1423
45,1387
65,532
6,1597
48,464
116,1451
71,1551
88,660
124,605
6,965
26,1525
117,1452
130,223
58,413
32,1044
96,1019
75,489
12,1082
61,429
40,1575
14,934
47,169
99,1632
65,852
61,315
86,793
58,977
110,1517
62,333
93,674
25,317
91,169
17,777
11,476
41,1573
23,273
90,486
36,1371
46,296
107,1325
102,877
127,1241
83,877
139,1368
15,1024
142,442
4,1458
108,484
97,1536
117,886
115,1402
114,737
32,306
25,173
9,1216
141,433
103,418
49,207
102,722
82,1281
122,1383
92,943
104,1084
92,1261
40,1326
43,1366
78,1248
37,613
117,824
139,580
139,1029
53,1450
2,739
59,901
102,954
128,795
147,848
48,1502
50,1275
32,528
54,1200
145,209
55,389
62,1464
137,555
66,516
124,1046
149,1163
147,1410
49,1514
61,791
10,1630
25,1479
14,1647
4,194
99,957
137,1489
145,317
101,1313
20,1145
127,1194
83,1112
6,1641
55,461
86,826
148,1523
12,489
30,1067
140,643
115,562
3,1221
117,299
49,983
54,632
70,503
41,1002
26,527
55,929
144,200
92,705
100,1374
49,611
31,212
45,1285
63,829
35,1287
110,597
72,507
90,777
57,254
132,349
142,387
72,1468
13,1521
37,317
126,625
96,989
78,313
111,289
149,440
134,622
86,394
19,1181
47,242
24,1396
20,880
103,1590
125,294
93,163
32,404
129,585
12,259
6,1388
27,927
84,1529
62,487
4,1245
139,1333
32,621
127,1466
112,159
12,223
109,713
118,1236
107,681
130,1052
143,435
23,955
40,792
128,995
120,430
138,1063
81,1191
107,864
130,174
47,1331
16,360
49,156
40,1270
10,832
34,594
83,1093
101,1491
120,183
117,1272
113,270
15,1236
134,553
86,1372
70,446
135,492
21,1167
82,925
140,1588
103,853
27,1336
15,641
46,424
144,866
29,406
106,1637
42,501
61,721
71,190
87,988
141,386
60,1269
97,1123
12,175
89,1352
75,1020
29,1041
123,1480
7,1381
83,564
104,401
48,941
149,1037
140,757
5,545
114,524
85,1591
71,1196
30,439
76,816
125,946
86,1041
61,884
146,1374
12,896
104,1356
9,1375
134,880
1,1216
7,403
141,625
67,1399
147,1440
134,1539
32,1610
75,1319
35,1113
67,438
91,262
17,1028
42,1274
48,1499
139,1345
18,284
33,610
148,743
64,1244
135,946
6,276
55,951
71,257
99,726
14,251
77,1137
37,1463
105,189
82,1019
102,1183
76,605
61,318
121,430
35,422
2,182
66,219
32,1374
71,632
96,502
110,1109
73,355
96,759
10,1614
2,486
97,1030
111,617
48,1131
126,1365
46,1168
39,1644
5,497
145,369
43,1114
127,936
19,1173
46,1349
60,1625
86,298
73,447
40,1223
14,1359
63,1257
27,635
13,1409
89,1287
93,1599
8,1273
64,1180
113,1234
143,1082
26,1279
93,438
121,811
80,1253
75,321
125,375
29,1638
38,1264
119,1387
111,358
14,735
127,881
11,178
96,182
134,1031
72,540
54,670
141,1570
104,1248
17,1145
71,1295
65,1072
144,1108
139,884
72,919
140,748
97,1588
78,1225
73,884
136,820
99,980
23,356
123,305
95,1041
126,204
47,1173
46,1292
107,916
141,1336
45,1409
74,1412
8,906
24,1244
102,498
26,1325
134,1163
48,1318
35,799
9,460
43,777
4,1389
82,1311
21,1614
1,1123
131,887
75,1640
56,581
95,567
16,160
87,664
148,964
19,1108
43,621
145,1343
70,762
94,795
148,1396
4,784
24,1409
106,1452
118,1026
26,1202
14,985
49,1222
120,1119
98,536
146,944
129,592
119,523
71,442
3,642
32,1210
41,863
46,1055
6,524
64,352
9,1003
53,572
119,1354
94,356
136,1544
50,221
91,1647
92,749
47,1526
127,1256
81,798
68,993
49,656
10,1527
96,475
69,433
57,257
72,257
23,199
89,1365
65,922
147,250
44,1265
140,911
29,1503
34,474
26,1373
91,1044
146,1148
15,1572
6,273
56,561
110,609
18,520
84,1336
79,810
112,378
63,936
78,387
18,171
131,1118
106,1052
6,207
126,930
57,1029
36,776
50,185
83,269
147,1416
131,545
113,1284
115,777
15,1137
77,949
82,1381
131,658
136,416
45,202
4,1634
1,860
149,538
148,807
109,1327
127,1424
58,1230
48,1310
53,583
107,945
4,1369
20,244
4,358
143,325
66,782
123,1259
33,267
33,1594
30,727
79,1177
114,180
38,1504
142,1158
67,907
17,830
81,359
124,642
133,1028
109,652
20,828
37,508
90,899
72,1582
1,171
100,1497
80,1033
31,677
94,1357
50,1614
145,1083
116,1514
86,1602
57,890
39,1131
99,1434
77,1312
129,926
97,184
37,1226
55,1285
89,1440
77,431
131,986
36,1242
131,1070
71,357
57,289
39,233
36,490
62,1642
101,1009
41,391
148,1620
96,1537
44,1379
53,470
18,1240
42,1418
99,1407
102,921
103,1150
146,1362
40,692
13,1040
138,1562
121,459
135,440
64,1146
76,334
145,972
86,1379
115,1165
56,474
131,1298
45,740
63,531
23,334
143,574
122,684
58,964
41,610
108,683
31,381
33,680
93,877
109,211
144,162
101,1081
124,860
53,505
147,552
96,1533
23,623
54,1074
113,1382
43,918
2,855
1,1535
93,352
79,240
78,356
99,1160
30,213
90,578
37,352
74,1541
19,1261
129,780
21,1557
22,756
133,679
14,654
31,1171
146,1552
26,476
34,219
12,1628
68,833
88,322
97,947
73,1243
42,1392
1,151
