Left,Right
1471,41
302,127
773,29
707,92
855,38
903,76
407,13
1353,26
346,28
412,72
917,28
1288,11
1305,33
1279,75
1273,86
1622,145
526,123
838,110
526,65
1094,98
1556,58
481,48
1267,13
1466,120
642,34
1336,46
788,124
893,28
340,127
667,46
1609,36
516,127
880,57
1144,85
165,121
1014,149
973,111
1588,1
799,17
616,67
1230,90
1257,65
663,83
152,139
287,45
447,52
400,86
967,44
1068,48
357,34
181,111
749,136
577,74
620,96
737,50
322,136
903,33
1098,24
1486,94
1254,139
552,134
450,24
1255,37
448,34
581,52
1013,98
1075,87
1391,42
718,97
293,140
429,147
1474,56
179,67
1255,93
801,45
974,12
730,91
562,47
811,122
341,20
1006,129
876,47
926,25
1491,148
978,108
770,32
428,18
759,27
1492,59
252,2
610,55
1316,97
359,73
1026,103
1470,145
152,45
633,94
982,34
437,113
1289,36
969,63
302,83
335,116
1600,34
1304,100
1599,83
621,26
1067,42
1114,39
916,134
1168,50
1397,113
1048,3
1358,41
1479,111
426,77
1643,30
1318,57
696,48
648,40
1638,140
888,131
1602,66
552,8
370,82
1413,128
667,133
199,139
1422,129
924,56
274,148
667,119
676,97
552,127
1121,2
516,55
534,140
259,140
1161,121
1079,78
458,133
454,115
1373,24
1232,20
652,93
805,96
444,45
314,115
829,12
1185,91
162,138
1344,108
703,26
459,140
969,57
606,105
194,46
1035,134
1106,37
376,138
1602,20
460,131
680,9
183,41
839,128
443,57
609,86
868,133
1549,81
697,19
1269,76
1370,26
1034,24
1045,36
1239,134
767,107
1173,39
531,115
1538,92
590,74
617,105
1031,107
1097,109
740,19
303,56
904,33
258,37
1002,102
824,61
1302,31
690,22
1132,29
238,10
1570,75
1352,127
599,119
954,140
187,118
402,69
1440,137
1154,123
257,63
1356,51
867,1
1247,65
1497,93
460,58
578,110
927,54
1107,139
170,54
1394,89
905,93
1496,121
878,91
990,120
1072,142
868,147
735,65
928,139
1504,29
1465,45
1395,74
1308,67
1564,16
347,112
509,147
783,19
1366,75
1400,117
1401,88
196,37
719,101
497,67
1305,127
615,126
247,138
668,20
345,117
1429,104
1229,117
1110,18
1081,53
217,113
615,40
331,140
1342,43
418,134
683,138
352,83
967,131
684,39
432,13
584,115
502,46
1055,77
1599,116
1421,15
1150,81
399,149
530,70
910,144
1357,112
1028,82
555,50
764,47
1224,98
895,96
1230,129
1135,17
554,91
362,75
1623,35
618,28
1116,75
535,92
611,8
1471,90
1623,71
1470,15
341,125
840,2
733,120
1159,134
1649,44
1454,24
256,100
719,98
1142,87
389,115
1312,127
835,32
473,43
197,2
887,68
745,38
1228,65
798,145
808,72
1496,57
1149,28
1434,67
1490,7
1631,85
1539,123
827,108
416,126
1482,129
1586,24
860,69
847,93
1447,39
439,50
214,20
431,10
1351,104
307,109
1491,47
192,117
655,96
813,133
1415,45
1002,141
688,60
456,109
756,25
1460,119
228,79
906,41
1613,77
550,10
227,56
258,117
943,137
795,75
408,65
592,44
1038,126
256,16
1636,110
1642,89
1482,58
539,18
1282,81
368,20
1168,140
1579,96
538,46
713,148
1432,28
972,135
1611,72
1062,5
1184,117
1237,80
364,50
709,17
1091,45
659,31
1057,111
471,22
1365,48
1093,106
1517,58
1306,82
311,108
1046,111
1468,141
808,137
945,76
1385,41
877,31
584,113
474,15
1003,40
241,129
793,66
1131,63
681,85
309,72
912,71
183,35
1364,56
1050,43
697,64
161,120
860,24
1605,18
451,111
825,95
1472,130
184,53
478,48
765,68
1290,126
1036,56
871,28
682,137
1042,122
558,138
708,147
1072,95
1160,57
1356,111
931,96
1196,10
750,136
770,84
740,141
398,15
693,88
234,16
1613,5
502,134
1367,36
1597,54
823,122
635,69
1116,49
617,56
1330,126
684,94
321,6
714,77
815,57
496,33
773,130
739,132
677,86
1331,3
185,8
969,30
250,22
571,91
862,67
632,137
1325,134
1160,131
379,144
777,106
151,124
478,137
655,34
507,88
242,85
1339,123
1320,53
1009,44
1266,87
1583,16
722,107
1110,130
1322,67
1471,135
1271,125
1406,74
1108,52
1260,39
1013,8
503,49
1401,75
1292,43
884,105
615,96
295,135
211,52
785,77
1647,78
755,79
748,85
1567,107
210,115
807,19
1411,65
1037,119
452,98
1360,133
1007,102
1032,107
612,60
961,86
329,4
939,129
194,62
1645,129
941,75
1565,85
1361,83
599,53
1366,126
1365,146
679,9
1383,60
641,135
388,92
733,15
924,149
1323,115
297,144
209,69
210,127
1364,38
1356,48
549,140
1021,88
375,121
446,78
1636,10
380,77
1394,4
725,121
187,101
1584,8
404,85
1210,96
436,104
917,144
806,148
378,149
269,9
861,127
341,149
417,28
249,90
1136,14
871,36
846,134
1341,107
1617,145
1494,75
663,112
408,59
497,43
683,54
1435,97
551,102
1472,64
745,42
1320,91
1352,144
615,93
898,126
1503,32
823,46
1271,60
986,101
249,118
930,118
862,135
480,72
292,69
1267,88
1014,144
319,57
1438,108
332,20
1246,15
732,133
1560,114
1281,100
1222,142
1163,87
1084,19
177,9
697,58
1476,53
264,19
490,11
1460,1
1037,61
1045,1
213,27
266,6
301,4
784,67
1467,126
894,63
705,105
510,68
775,117
342,4
1405,21
1058,113
1330,135
1371,113
528,6
788,76
522,75
307,11
972,34
1256,116
499,125
865,56
618,38
1486,31
883,115
636,14
1366,107
371,26
193,2
975,3
1431,104
632,70
1177,137
1499,69
729,79
1500,25
369,31
997,118
1471,121
551,112
978,52
1292,89
1221,111
955,37
942,98
1124,100
724,86
1599,22
944,109
786,138
287,95
434,61
1503,30
1287,89
844,35
1264,92
1050,74
363,148
234,90
1320,75
783,67
1595,107
1297,103
1634,129
561,114
1148,122
594,69
1463,23
951,10
353,77
397,60
962,65
1109,71
1199,103
527,124
1539,98
623,61
1413,35
697,36
226,130
808,34
192,45
173,121
182,142
574,54
1227,107
956,112
418,62
1327,131
1209,110
1261,74
647,123
1024,147
1593,113
557,140
470,125
325,133
422,91
617,89
665,47
420,116
1217,98
520,74
594,30
318,65
1515,95
780,57
1292,141
593,144
609,62
1234,106
451,85
787,89
687,49
524,82
1272,52
1356,75
1017,103
451,24
1351,102
1463,121
1634,71
1276,88
1548,22
414,83
769,12
662,112
1322,77
1640,73
1062,20
964,37
322,10
1442,26
434,60
670,143
275,81
1403,28
1142,53
887,43
1019,138
992,119
496,116
1047,57
256,112
1577,65
236,14
327,134
241,125
1619,141
1580,143
614,64
1424,90
820,112
1537,147
714,88
1583,15
1627,35
1617,76
1165,117
1064,127
363,32
1195,81
1094,140
349,116
808,69
740,122
152,107
1202,15
1351,44
1584,110
189,135
606,70
682,36
398,121
768,122
197,36
1309,88
533,144
1141,90
1414,2
1612,97
1259,19
875,32
246,72
1210,55
1293,136
1362,72
710,20
181,86
1606,7
549,66
1496,136
846,144
175,117
1304,115
451,106
1018,121
702,23
1512,84
771,42
869,68
865,77
806,16
530,63
1208,126
618,46
1034,85
464,100
1010,67
1513,113
217,109
944,25
473,57
1378,108
825,17
739,145
1067,71
195,71
1273,104
603,126
942,113
195,19
1291,120
329,106
1515,113
693,56
946,74
1648,25
1413,113
184,18
289,21
1161,102
1193,80
521,43
575,63
1426,19
450,21
1494,33
1410,146
599,117
1254,83
1559,100
1419,119
1496,132
874,134
968,139
596,27
444,140
832,118
1346,91
1426,7
1327,91
802,28
1550,37
1132,77
683,105
1206,120
1500,3
1093,71
927,10
243,10
207,49
1033,110
1198,110
1266,140
385,140
931,147
1058,74
1124,92
892,26
176,66
1249,34
583,101
835,118
1525,43
609,102
620,33
1607,90
262,31
522,119
313,9
1153,138
1601,53
1521,129
300,62
1369,115
1170,58
439,138
337,36
1464,36
1162,11
740,24
565,29
1255,34
1414,89
1329,100
586,18
1215,72
355,142
1541,123
1453,111
1531,87
581,135
219,118
569,1
1019,104
422,62
273,112
826,115
1582,77
1110,104
1526,95
493,59
1343,22
161,52
1583,7
1271,90
509,62
1055,101
475,66
1482,46
201,56
773,142
221,46
451,26
583,22
1165,8
1611,139
1400,85
1627,62
1591,83
663,115
852,19
1138,38
1461,122
537,7
706,37
988,61
1408,44
1142,95
1299,64
618,24
591,103
1379,92
1433,104
1019,64
1360,49
348,117
1400,147
709,139
1456,88
1362,6
958,94
218,106
1348,98
1036,116
369,105
832,132
1098,62
697,78
498,48
382,64
970,60
857,87
1486,92
1504,139
1609,40
1403,53
667,49
840,11
1553,49
760,130
396,34
1425,118
857,3
1353,127
778,82
1095,119
613,27
1202,101
1643,102
917,13
745,59
443,20
570,143
806,20
1044,66
1497,32
587,92
288,120
183,105
909,29
1281,138
1072,48
484,27
1085,39
696,126
1639,124
1590,135
1473,14
425,8
1570,74
171,93
224,32
1114,77
509,60
697,129
1122,17
1424,3
1146,24
787,19
716,13
288,133
1178,107
213,84
751,12
680,45
822,7
1499,20
928,75
822,94
340,132
252,61
313,54
377,10
557,64
1070,94
1009,101
1009,11
900,52
602,70
1300,63
703,12
991,78
1324,82
408,102
1400,96
1334,44
243,67
1649,49
342,45
791,71
1061,109
1474,138
325,48
1005,106
544,6
1627,101
1470,64
216,28
1534,78
482,139
984,81
545,79
938,32
599,8
1404,61
666,133
923,69
374,27
662,51
652,38
601,128
1314,101
1174,4
937,145
1355,42
228,17
1601,69
1147,90
359,46
1002,133
298,35
1204,37
259,118
736,5
1074,35
1273,92
1239,23
328,75
1323,139
1165,75
521,77
1139,33
361,24
184,51
1208,107
656,53
1232,121
1054,16
650,67
531,91
1222,54
819,38
809,43
293,105
1516,76
435,76
1013,82
203,148
997,97
1309,137
892,22
779,82
484,133
566,74
1145,17
1332,141
1509,50
690,112
171,75
640,32
795,30
1064,59
1621,32
991,96
215,92
1364,80
448,45
1097,39
1092,14
1185,119
231,100
1403,67
783,81
1189,86
725,25
773,147
1034,19
426,14
1083,147
723,99
1473,96
219,136
707,53
407,71
568,113
573,102
995,117
1427,72
489,129
1624,54
1389,39
584,65
332,72
674,51
808,147
1001,83
1464,82
375,104
304,114
1029,86
1397,93
988,83
1134,49
1035,72
1170,57
502,121
845,2
458,6
372,6
1638,114
1234,104
641,94
417,11
833,137
287,131
244,128
1543,96
980,138
866,52
493,87
242,119
1020,16
269,89
315,44
485,140
517,38
490,70
395,58
1036,91
1639,85
305,38
745,15
814,79
865,93
1535,55
330,61
949,20
873,21
682,93
1237,52
812,25
512,85
946,8
426,59
441,69
1067,45
752,92
981,34
1615,129
903,92
1536,30
764,28
1097,31
1194,18
680,103
937,86
1563,71
1583,132
719,24
1043,38
521,40
888,61
1012,88
1296,62
982,88
1291,16
472,11
1032,14
1645,2
1241,142
1484,75
1334,100
552,95
1580,91
1143,138
443,118
299,129
1463,8
256,142
1121,1
926,66
498,112
1053,29
1277,10
916,122
826,43
559,114
1182,138
929,59
557,142
558,136
693,33
1261,96
1236,11
981,3
446,136
1486,105
1348,35
453,64
486,141
555,12
1515,32
289,80
801,97
275,139
808,138
1008,27
810,113
242,139
1108,89
1407,104
1536,85
1150,96
1183,79
1086,92
711,38
969,112
1146,43
677,6
1276,68
799,67
1584,39
810,128
818,31
1068,118
1397,18
1563,131
170,82
1397,77
154,118
411,65
679,26
220,97
1331,141
1445,108
227,3
888,145
1073,7
1555,46
1579,86
878,78
1556,75
846,13
1086,27
1014,39
1259,125
1482,53
1377,134
954,99
821,24
1057,82
1582,3
849,137
372,49
475,6
197,3
634,142
849,131
880,134
716,24
762,39
383,130
1587,81
776,103
1013,132
687,105
504,137
256,61
559,70
843,28
1140,115
475,119
612,18
341,23
845,142
650,26
160,44
1513,16
1313,111
1201,74
659,87
774,33
284,68
1499,141
1540,137
919,75
384,34
1287,116
913,88
1425,126
210,61
351,65
534,16
315,69
639,146
1180,143
870,74
502,28
1641,10
654,123
1577,33
426,37
1062,34
151,108
686,27
1096,41
903,96
1260,111
1015,75
1529,128
1572,147
998,26
1188,74
987,64
177,31
1484,112
736,97
1610,63
558,34
368,21
715,48
633,47
1380,136
326,27
537,44
287,10
1024,117
359,90
429,106
1467,144
856,98
881,6
539,79
1145,79
1631,120
1468,108
317,106
291,63
942,3
342,115
427,48
261,100
1100,44
840,33
811,4
965,42
912,45
1544,104
663,147
949,111
1104,135
1500,105
215,61
418,73
232,125
259,36
841,124
490,88
766,6
1104,124
1069,90
1099,109
1373,98
1292,20
1446,91
1552,75
590,9
1262,26
166,38
1242,106
1226,19
1409,49
1246,145
1540,80
594,66
592,28
254,148
243,39
763,144
1300,67
956,52
1026,64
883,38
672,89
391,77
1581,21
210,107
876,35
277,56
1609,55
942,55
728,60
1362,85
1240,135
1018,44
305,56
1429,86
798,3
1372,37
1475,18
1644,41
1146,58
632,145
517,52
1330,58
1231,123
176,125
896,109
1141,12
526,114
376,16
635,121
1504,69
1201,118
980,33
878,113
1301,88
808,116
1408,61
1117,52
1243,54
512,19
1316,73
1429,21
1150,55
1571,100
1041,111
221,139
1183,89
1185,56
1365,41
1549,20
1054,96
1021,66
1435,111
974,33
1614,65
328,7
631,137
757,131
364,36
774,58
375,132
1013,74
845,136
277,89
1184,94
382,88
449,50
678,99
225,8
1336,129
1236,69
582,102
312,6
998,12
1483,39
436,60
336,77
1548,117
628,21
1376,134
247,65
1364,108
1176,108
198,8
1013,61
896,140
707,146
699,122
1204,57
1489,130
1278,20
739,120
1579,23
357,113
1572,1
410,12
1332,59
240,125
1012,128
871,63
962,66
1570,34
958,140
915,44
798,119
1587,134
889,28
1010,62
1413,27
1230,106
1511,44
1166,45
508,113
1337,39
693,111
288,93
857,115
1382,66
1512,55
1404,36
1083,35
736,127
531,17
1335,146
774,61
890,112
798,35
608,15
1548,15
1071,148
629,82
1396,36
343,46
1092,132
500,41
663,113
1397,40
1224,143
791,145
720,129
1503,67
1045,84
705,43
1012,7
743,7
1205,140
1137,59
673,49
1500,90
1614,6
1028,50
1363,127
382,84
1091,25
476,5
668,79
1162,138
654,97
860,7
917,45
849,121
1485,16
273,61
326,99
419,128
424,122
964,9
1443,37
444,126
551,45
729,143
359,89
1239,49
348,144
1108,149
544,59
478,25
849,44
771,46
278,144
1366,69
1268,143
1503,22
591,62
662,64
475,148
830,94
1138,29
897,91
583,98
332,98
986,62
203,120
1004,72
1464,124
622,68
702,52
1042,81
1292,134
968,65
246,74
545,105
1156,82
958,132
1175,137
277,118
1633,134
1609,78
993,55
1310,39
1529,78
1068,65
1199,68
193,122
1594,15
1527,59
1094,83
403,72
1529,141
185,134
825,145
410,31
815,66
799,19
195,121
602,24
496,144
1007,139
1297,5
324,53
382,115
1094,52
538,94
879,94
860,66
1573,26
794,11
1081,10
197,141
1145,4
962,124
1023,108
897,104
175,46
565,54
942,52
1557,80
1611,102
215,8
731,105
481,38
909,68
1356,129
995,90
1040,66
810,55
889,88
1119,140
230,144
1558,18
1060,58
835,111
1402,141
1463,81
797,46
943,74
1498,39
370,27
826,113
1357,47
1330,12
360,78
1338,148
954,133
1209,136
647,37
1630,100
1146,41
1413,37
1096,73
198,32
152,21
840,2
305,119
915,54
1421,15
674,66
653,40
272,85
152,124
198,92
1475,80
1060,101
971,5
1508,136
752,58
1316,144
623,119
985,1
786,94
717,59
729,43
885,149
580,3
306,101
1369,36
865,58
1176,75
1036,94
267,120
856,10
1639,115
1049,98
756,39
561,58
519,26
276,76
1641,101
1131,28
747,105
788,79
1059,70
754,84
748,73
1172,120
1277,114
1469,17
1327,121
250,145
1061,30
986,76
1478,59
1345,106
580,57
1432,66
156,111
1437,29
1250,149
1049,90
1414,37
1213,89
635,87
216,17
388,144
851,94
808,126
1534,85
1275,16
1358,83
627,3
902,33
746,148
283,35
534,125
601,118
500,56
1416,96
193,143
310,68
730,11
1165,33
369,25
475,145
338,50
1221,32
1624,45
178,17
691,97
593,21
1049,77
865,96
185,144
427,43
1067,136
1093,77
642,12
1166,40
1331,136
552,123
945,76
1182,136
752,20
1483,109
1533,109
1090,5
806,9
334,49
736,85
1565,132
1491,99
232,60
576,143
1553,123
468,37
374,124
823,102
1166,109
1514,148
788,21
1175,51
1183,114
1590,101
359,54
473,34
1487,30
573,121
833,26
845,17
1225,125
592,10
381,11
824,49
1023,146
1383,77
385,141
751,2
1114,137
642,145
1418,120
456,61
1037,130
1503,13
801,91
1616,90
1451,33
1352,82
861,66
461,11
1123,145
165,2
151,69
1249,129
716,99
1350,17
1374,49
1155,81
774,33
253,15
1486,94
462,48
1541,93
218,79
784,13
368,48
549,26
811,49
1468,68
696,7
310,27
495,3
238,59
1608,55
292,84
230,126
252,55
743,61
1613,124
1539,138
632,34
1045,119
1443,69
413,19
521,67
1272,124
940,13
1424,110
502,57
408,106
1385,19
1388,65
1284,40
1517,36
1403,63
766,49
654,94
1169,85
1502,23
1447,31
1600,78
1258,91
537,119
562,141
1222,38
1131,119
151,66
201,30
1301,29
1200,39
927,147
1038,126
826,32
985,12
451,45
948,91
751,92
1605,69
574,106
913,65
965,128
242,13
487,116
799,50
307,128
1570,95
829,96
1439,59
1128,76
310,5
1229,40
1179,126
680,61
300,7
1077,12
1546,108
1111,22
757,82
690,52
336,52
848,119
615,5
640,109
1112,51
237,93
176,33
1197,24
972,125
418,53
378,114
934,6
968,85
1039,26
1254,116
1501,3
1082,149
388,118
215,92
422,88
974,55
242,59
1550,125
1263,65
748,85
195,32
976,53
509,29
1339,75
1543,135
1296,23
730,53
303,39
230,81
904,93
514,12
1189,41
1511,37
312,84
1038,78
553,139
483,103
1128,84
1601,140
400,66
1600,141
1135,85
994,2
731,86
1413,18
950,89
680,22
1307,19
1397,28
1243,96
1118,7
1333,54
354,7
1252,135
277,30
463,60
487,89
367,121
1114,24
1603,136
1484,51
1324,126
1486,120
1101,37
902,82
1292,57
437,113
1502,120
596,80
664,109
572,118
803,70
635,145
1048,108
483,45
821,82
1630,135
263,9
439,51
1158,80
235,58
1549,47
887,120
1439,132
1531,137
1081,59
1069,13
1199,120
376,94
484,75
1006,90
857,85
197,31
822,105
1283,38
273,127
428,81
246,40
532,105
1191,92
477,50
1521,101
1259,102
1199,3
1365,43
1545,15
185,116
724,55
1364,86
1047,11
261,112
1046,69
1459,8
1590,61
1617,58
1362,112
948,44
1348,33
498,35
313,77
1631,109
1498,23
284,98
1407,58
1182,55
1168,66
1214,81
1195,9
1491,80
382,2
1040,87
773,4
672,96
1080,50
284,96
1306,88
868,138
263,97
525,116
542,119
180,46
1194,116
425,75
176,47
1399,41
718,100
644,17
1535,144
919,148
780,56
1407,134
1283,139
876,82
1193,45
1467,122
900,21
553,53
912,137
183,48
423,31
330,73
1229,107
690,125
214,117
1031,131
676,87
158,56
664,1
985,26
787,49
1431,144
1436,102
716,44
942,125
1358,144
1211,40
675,81
192,5
176,65
1365,27
490,77
1581,43
1468,1
1631,113
600,74
539,2
736,139
1131,22
750,43
736,28
1285,51
316,29
1038,75
744,64
211,32
838,82
759,28
649,72
1165,123
1591,31
875,122
1478,125
1274,16
1519,40
198,58
1477,76
1081,77
995,104
825,24
982,58
424,5
324,74
1037,77
756,115
1193,138
1430,61
462,22
848,115
539,13
416,30
1003,61
766,77
946,75
1016,74
218,86
561,122
784,64
774,87
986,4
1570,123
1595,138
1067,21
607,80
1287,18
1234,23
467,56
1589,4
618,55
1160,101
1448,69
414,64
1499,9
1177,143
1293,5
273,58
1344,140
980,96
653,8
743,68
1622,96
1445,57
781,123
1132,148
432,107
688,107
772,142
412,39
1376,62
814,90
1066,95
645,92
1584,129
1321,103
1204,26
768,61
251,97
1146,132
672,44
403,63
1237,100
511,100
1164,144
1638,12
228,116
854,90
1001,41
662,24
726,88
382,40
589,15
752,14
570,49
1230,144
1153,16
396,109
1292,143
785,55
1525,92
895,109
180,2
1607,113
299,108
1004,52
225,128
726,27
701,95
546,129
210,39
862,97
1101,94
1416,71
602,45
559,97
698,73
893,8
941,144
1132,46
249,4
1284,128
1609,95
1203,108
1081,55
324,123
1179,116
925,38
1029,51
713,113
321,116
767,40
305,46
503,27
1185,30
1343,144
864,94
214,144
1169,136
1345,130
1438,61
411,29
404,40
1406,7
1026,64
232,116
1351,16
1460,75
1167,79
275,111
741,83
1197,89
384,128
906,125
1095,41
1317,77
664,81
1100,63
300,119
1394,143
952,32
1510,6
541,130
778,78
1366,74
1282,55
175,140
193,56
959,51
1344,110
772,30
1544,13
1420,94
1589,146
483,30
737,14
1082,34
1464,12
1430,99
1437,104
1544,126
857,53
1145,144
601,148
545,133
360,2
1262,41
178,126
1471,9
1378,29
1125,94
1432,95
449,9
336,47
1529,60
1592,53
754,121
798,104
1153,113
824,148
696,74
815,10
811,140
477,10
1559,33
1092,27
1365,115
727,60
616,130
165,105
499,21
1259,13
960,76
157,30
1090,48
629,115
1235,8
1223,128
1126,30
258,23
1081,87
860,122
1034,86
1362,1
1525,56
301,127
703,29
211,46
1374,1
393,45
693,134
250,18
1104,140
1201,61
1109,133
1120,139
1389,145
1648,23
1308,79
1603,38
405,98
1404,14
530,75
513,113
182,121
351,72
1584,81
1013,69
1526,102
1381,28
209,128
710,5
312,88
1310,29
983,49
737,121
169,37
473,85
154,125
1247,17
453,62
1213,81
789,29
1506,9
391,59
993,62
671,125
672,52
535,95
723,9
1522,107
673,19
751,36
1588,26
258,16
873,78
163,138
1494,34
878,103
1202,39
1273,90
1497,41
514,21
1374,61
1357,59
1047,56
879,92
1096,131
619,43
1436,14
838,80
1549,51
748,63
557,82
537,12
341,97
1519,34
762,65
361,124
265,46
851,129
214,5
273,75
1009,129
1379,57
265,74
1384,105
397,23
756,37
1503,54
400,134
890,80
936,117
802,117
986,113
1631,86
313,65
1080,54
1598,127
752,122
1270,90
1306,96
1602,62
441,142
1394,118
933,128
1556,11
1004,111
1120,143
895,19
1156,24
841,22
1292,64
289,101
969,116
1267,143
436,147
516,98
553,5
952,71
708,78
1194,116
824,104
902,13
1554,111
844,101
354,44
1297,95
749,93
1455,127
678,135
642,78
366,141
650,78
904,21
225,20
1440,108
695,77
569,18
876,28
785,100
1297,115
293,123
1414,16
450,39
656,5
1492,21
462,94
925,76
1023,24
399,54
630,124
614,78
279,22
1440,70
641,141
1613,71
446,82
1024,2
760,67
1095,57
411,137
461,141
1448,86
762,132
1185,104
1356,99
1562,72
1237,66
231,122
1367,20
1142,90
595,3
388,22
1385,130
1518,10
1029,24
183,121
619,60
1264,75
952,120
848,24
1204,98
1061,46
998,81
353,124
932,83
226,67
526,15
1453,115
1447,81
1612,44
239,72
1187,19
658,17
559,137
157,2
1484,24
1360,22
1055,41
306,148
1352,88
944,127
1146,114
508,58
1027,7
695,92
944,126
1116,43
567,145
794,6
1628,85
687,24
468,43
544,63
1097,34
204,32
689,29
1222,92
1111,7
492,66
1138,129
249,120
402,37
564,128
818,115
1075,120
324,125
821,46
523,8
1572,67
619,32
1170,37
341,103
1130,99
1626,61
629,3
1088,122
1013,63
179,14
1449,53
242,129
272,30
1573,73
544,58
206,65
215,54
341,54
1019,35
1397,132
861,39
175,131
375,51
930,144
842,59
1547,90
1547,54
1475,87
1257,123
1510,135
1566,42
608,141
1537,134
1572,53
907,101
796,148
744,73
164,82
160,113
485,77
1490,141
1430,50
383,47
533,60
1202,29
293,78
1329,107
1293,138
1150,16
1097,124
257,1
313,83
764,23
1508,141
945,104
672,27
1029,121
764,143
191,81
1264,62
1162,21
318,47
1574,142
1461,101
909,67
248,87
888,146
977,28
379,92
1436,46
883,4
738,5
1183,109
213,144
886,21
1514,73
1201,128
508,142
1041,28
692,135
1272,16
1271,43
1090,2
1008,14
1024,75
919,95
171,16
460,97
1168,107
1519,9
439,111
551,6
511,30
1494,58
741,35
1402,137
854,53
782,5
602,55
771,7
1645,96
1068,75
566,100
922,10
1150,132
1543,109
491,132
242,62
755,137
532,14
1594,29
1326,61
486,34
393,143
646,11
1294,61
1208,119
1335,107
625,21
477,53
1006,29
1499,16
507,4
975,84
437,115
1541,68
872,59
484,81
1523,131
207,142
445,81
1131,138
450,133
1124,46
182,72
622,61
1483,137
703,96
1396,6
936,59
1488,8
530,138
955,47
834,138
219,18
424,106
365,128
453,102
1362,115
1385,4
1378,42
1610,95
826,35
1593,8
1468,98
756,105
786,9
1561,60
614,127
906,93
1567,50
1411,69
1595,34
200,65
1535,13
516,53
1482,95
1388,22
1322,120
742,99
1166,106
1193,8
776,90
1625,93
155,114
1566,50
918,118
877,105
957,65
162,19
1517,96
403,127
941,62
1287,135
445,63
1132,122
918,110
612,122
1328,50
1000,129
1081,118
292,130
1303,122
1372,38
1336,100
1468,20
673,88
570,113
1096,125
734,123
241,131
1229,5
1335,28
1489,142
733,103
1032,130
749,90
440,101
663,49
1363,64
1355,61
1370,41
1370,118
1553,145
1120,51
563,147
600,32
1334,108
1121,112
1554,107
600,50
191,83
675,54
569,124
971,84
1073,126
770,50
258,149
201,139
632,87
985,102
1238,52
389,78
767,121
1418,60
304,66
330,100
797,123
460,31
426,81
1063,119
638,145
1082,10
626,28
1265,97
766,124
1173,20
1262,67
724,3
1005,71
902,31
786,43
538,65
1551,92
1108,56
1093,66
753,136
257,5
790,38
703,117
566,54
1516,3
842,92
1272,68
494,24
954,56
1533,74
562,18
525,3
1196,38
1610,77
784,24
510,88
1599,95
447,136
915,86
493,17
826,110
314,136
1449,39
892,84
490,140
1164,127
230,55
1487,65
1110,111
1187,73
1230,72
943,79
1240,146
1246,130
1601,6
1179,123
279,110
1210,146
737,28
205,31
621,104
290,128
1426,85
1318,126
196,30
1028,114
977,117
476,135
797,55
706,99
1488,45
1286,128
1273,131
1361,5
1304,56
1114,111
1494,65
190,96
788,14
295,21
709,71
1404,134
814,84
1505,54
1038,15
433,100
806,133
973,39
1622,86
716,45
1426,82
1190,108
361,126
1461,37
1167,129
1099,56
703,133
1024,33
541,115
658,116
1472,25
982,77
1111,58
844,22
499,130
1287,137
335,2
567,24
1277,45
1077,32
262,52
653,25
531,89
799,108
1642,69
193,137
632,115
1065,137
1011,24
1633,38
1128,22
276,29
228,5
539,97
334,88
1389,12
1288,88
1590,145
741,77
264,32
586,113
622,80
981,83
235,145
362,18
1247,18
1347,37
1518,36
732,104
557,96
584,46
381,148
1184,99
1194,24
1285,87
1114,55
176,23
729,61
781,86
1634,19
1084,139
1279,33
641,68
1619,51
249,93
748,108
153,98
1186,119
904,98
909,31
1044,46
768,71
1164,78
1095,123
804,18
518,7
364,59
283,50
168,42
1115,18
1120,148
1232,39
1052,92
1161,135
265,54
1121,139
1075,68
1280,26
1532,39
261,64
1156,83
1479,113
1351,56
1485,80
1355,101
368,94
967,56
1448,131
958,148
548,114
443,72
1152,30
316,5
909,120
763,143
1198,135
1550,108
838,60
1074,48
813,113
995,140
1256,127
930,77
1224,76
1415,111
597,59
442,124
427,82
894,37
283,76
1334,87
583,25
991,112
657,74
1246,120
1145,104
1168,64
793,125
904,116
316,99
1511,85
934,132
677,28
1499,6
372,70
1625,106
1381,149
1410,67
605,129
487,57
262,116
453,54
285,87
1058,18
1319,53
495,69
779,125
1486,97
606,29
703,31
1602,111
913,13
1121,94
1334,104
372,128
813,118
1133,12
976,13
857,116
1257,8
1374,52
622,58
865,148
907,45
823,32
168,70
505,111
400,139
940,97
253,130
1092,109
708,12
1243,80
627,46
1315,57
1198,124
911,56
1014,116
1252,50
1065,140
1021,129
961,42
837,114
1058,77
1596,76
989,45
479,98
908,139
1415,100
561,52
1278,148
821,53
338,136
1224,14
1245,113
1600,2
972,122
900,112
402,55
797,139
171,95
1517,110
340,105
860,117
707,31
151,137
572,41
1326,118
871,124
1187,91
1024,8
680,53
1175,36
258,135
1533,24
917,71
1580,56
508,19
1293,19
365,90
1210,64
1031,23
627,122
1080,45
579,5
549,99
1396,59
1562,60
1550,124
951,68
1157,29
655,21
1531,114
779,137
913,9
248,15
937,112
1018,33
898,55
1240,107
989,1
212,101
1536,134
1509,23
353,55
698,43
1031,148
201,111
849,19
1374,130
785,143
1273,32
1501,61
383,53
566,148
1341,113
1209,113
835,80
310,135
1605,102
169,20
725,126
1437,6
1133,30
270,13
